support,itemsets
0.1514407179971658,error_category=under_specification & has_formula=1 & is_correct=0 & uses_coordinate=0
0.1514407179971658,error_category=under_specification & has_formula=1 & is_uncertain=1 & uses_coordinate=0
0.1514407179971658,has_formula=1 & is_correct=0 & is_uncertain=1 & uses_coordinate=0
0.1514407179971658,has_formula=1 & is_uncertain=1 & uses_coordinate=0
0.1514407179971658,ai_judgment=uncertain & has_formula=1 & is_uncertain=1 & uses_coordinate=0
0.1514407179971658,ai_judgment=uncertain & has_formula=1 & is_correct=0 & uses_coordinate=0
0.1514407179971658,ai_judgment=uncertain & error_category=under_specification & has_formula=1 & uses_coordinate=0
0.1514407179971658,ai_judgment=uncertain & has_formula=1 & uses_coordinate=0
0.1514407179971658,criticality=borderline & level=L2 & noise_keyword_hit=none & noise_keyword_present=0
0.1514407179971658,criticality=borderline & level=L2 & noise_keyword_present=0
0.1514407179971658,criticality=borderline & level=L2 & noise_keyword_hit=none
0.1514407179971658,error_category=under_specification & has_formula=1 & uses_coordinate=0
0.1511572980632971,ai_judgment=cannot_pass & level=L3 & noise_keyword_present=0 & uses_coordinate=1
0.1511572980632971,ai_judgment=cannot_pass & level=L3 & noise_keyword_hit=none & uses_coordinate=1
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow
0.15030703826169106,criticality=narrow & is_correct=1
0.15030703826169106,criticality=narrow & error_category=none
0.15030703826169106,criticality=narrow & is_uncertain=0
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & error_category=none
0.15030703826169106,criticality=narrow & error_category=none & is_correct=1
0.15030703826169106,criticality=narrow & error_category=none & is_correct=1 & is_uncertain=0
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & error_category=none & is_uncertain=0
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & is_correct=1
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & is_correct=1 & is_uncertain=0
0.15030703826169106,criticality=narrow & error_category=none & is_uncertain=0
0.15030703826169106,criticality=narrow & is_correct=1 & is_uncertain=0
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & is_uncertain=0
0.15030703826169106,ai_judgment=cannot_pass & criticality=narrow & error_category=none & is_correct=1
0.15011809163911194,criticality=borderline & error_category=none & is_correct=1 & uses_coordinate=0
0.15011809163911194,criticality=borderline & error_category=none & is_uncertain=0 & uses_coordinate=0
0.15011809163911194,criticality=borderline & is_correct=1 & is_uncertain=0 & uses_coordinate=0
0.15011809163911194,criticality=borderline & error_category=none & uses_coordinate=0
0.15011809163911194,criticality=borderline & is_correct=1 & uses_coordinate=0
0.14983467170524326,has_formula=1 & noise_label=lighting
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & error_category=under_specification & noise_keyword_hit=none
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & noise_keyword_hit=none & noise_keyword_present=0
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & is_correct=0 & noise_keyword_present=0
0.14974019839395372,criticality=borderline & is_correct=0 & is_uncertain=1 & noise_keyword_present=0
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & is_uncertain=1 & noise_keyword_hit=none
0.14974019839395372,criticality=borderline & is_uncertain=1 & noise_keyword_hit=none & noise_keyword_present=0
0.14974019839395372,criticality=borderline & is_correct=0 & is_uncertain=1 & noise_keyword_hit=none
0.14974019839395372,criticality=borderline & error_category=under_specification & noise_keyword_present=0
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & noise_keyword_present=0
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & noise_keyword_hit=none
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & is_correct=0 & noise_keyword_hit=none
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & error_category=under_specification & noise_keyword_present=0
0.14974019839395372,ai_judgment=uncertain & criticality=borderline & is_uncertain=1 & noise_keyword_present=0
0.14974019839395372,criticality=borderline & error_category=under_specification & is_uncertain=1 & noise_keyword_present=0
0.14974019839395372,criticality=borderline & error_category=under_specification & noise_keyword_hit=none & noise_keyword_present=0
0.14974019839395372,criticality=borderline & error_category=under_specification & is_correct=0 & noise_keyword_present=0
0.14974019839395372,criticality=borderline & error_category=under_specification & noise_keyword_hit=none
0.14974019839395372,criticality=borderline & error_category=under_specification & is_correct=0 & noise_keyword_hit=none
0.14974019839395372,criticality=borderline & is_uncertain=1 & noise_keyword_hit=none
0.14974019839395372,criticality=borderline & is_uncertain=1 & noise_keyword_present=0
0.14974019839395372,criticality=borderline & error_category=under_specification & is_uncertain=1 & noise_keyword_hit=none
0.14945677846008504,is_correct=1 & noise_keyword_present=1 & uses_coordinate=0
0.14945677846008504,error_category=none & is_correct=1 & noise_keyword_present=1 & uses_coordinate=0
0.14945677846008504,error_category=none & noise_keyword_present=1 & uses_coordinate=0
0.14945677846008504,is_correct=1 & is_uncertain=0 & noise_keyword_present=1 & uses_coordinate=0
0.14945677846008504,error_category=none & is_uncertain=0 & noise_keyword_present=1 & uses_coordinate=0
0.14851204534718943,has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.14851204534718943,has_formula=1 & noise_keyword_present=0 & noise_label=none
0.14851204534718943,has_formula=1 & noise_keyword_hit=none & noise_label=none
0.14851204534718943,has_formula=1 & noise_label=none
0.1478507321681625,criticality=borderline & is_uncertain=0 & noise_keyword_hit=none & uses_coordinate=0
0.1478507321681625,criticality=borderline & is_uncertain=0 & noise_keyword_present=0 & uses_coordinate=0
0.14718941898913557,criticality=borderline & level=L2 & noise_keyword_hit=none & uses_coordinate=0
0.14718941898913557,criticality=borderline & level=L2 & noise_keyword_present=0 & uses_coordinate=0
0.14671705243268776,is_correct=0 & strategy=baseline
0.14624468587623995,criticality=borderline & level=L3 & noise_keyword_present=0
0.14624468587623995,criticality=borderline & level=L3 & noise_keyword_hit=none
0.14624468587623995,criticality=borderline & level=L3 & noise_keyword_hit=none & noise_keyword_present=0
0.1456778460085026,has_formula=1 & noise_label=emotional_pressure
0.14529995276334434,ai_judgment=cannot_pass & is_correct=1 & noise_keyword_present=0 & uses_coordinate=0
0.14529995276334434,ai_judgment=cannot_pass & is_correct=1 & noise_keyword_hit=none & uses_coordinate=0
0.14529995276334434,ai_judgment=cannot_pass & error_category=none & noise_keyword_present=0 & uses_coordinate=0
0.14529995276334434,ai_judgment=cannot_pass & error_category=none & noise_keyword_hit=none & uses_coordinate=0
0.14520547945205478,criticality=borderline & has_formula=1 & level=L1
0.1450165328294757,has_formula=1 & strategy=dimensionless_ratio_design
0.144733112895607,ai_judgment=cannot_pass & model=gpt-4o-mini
0.144733112895607,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o-mini
0.14435521965044876,criticality=wide & is_correct=0 & noise_keyword_hit=none & noise_keyword_present=0
0.14435521965044876,criticality=borderline & error_category=none & noise_keyword_hit=none
0.14435521965044876,criticality=borderline & error_category=none & is_uncertain=0 & noise_keyword_present=0
0.14435521965044876,criticality=borderline & error_category=none & is_correct=1 & noise_keyword_present=0
0.14435521965044876,criticality=borderline & is_correct=1 & noise_keyword_hit=none
0.14435521965044876,criticality=wide & is_correct=0 & noise_keyword_present=0
0.14435521965044876,criticality=wide & is_correct=0 & noise_keyword_hit=none
0.14435521965044876,criticality=borderline & error_category=none & noise_keyword_hit=none & noise_keyword_present=0
0.14435521965044876,criticality=borderline & error_category=none & is_uncertain=0 & noise_keyword_hit=none
0.14435521965044876,criticality=borderline & error_category=none & noise_keyword_present=0
0.14435521965044876,criticality=borderline & error_category=none & is_correct=1 & noise_keyword_hit=none
0.14435521965044876,criticality=borderline & is_correct=1 & is_uncertain=0 & noise_keyword_present=0
0.14435521965044876,criticality=borderline & is_correct=1 & noise_keyword_hit=none & noise_keyword_present=0
0.14435521965044876,criticality=borderline & is_correct=1 & noise_keyword_present=0
0.14435521965044876,criticality=borderline & is_correct=1 & is_uncertain=0 & noise_keyword_hit=none
0.14284364666981578,noise_keyword_hit=none & noise_label=material_color
0.14284364666981578,noise_keyword_present=0 & noise_label=material_color
0.14284364666981578,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=material_color
0.14265470004723665,criticality=borderline & is_uncertain=1 & noise_keyword_present=0 & uses_coordinate=0
0.14265470004723665,ai_judgment=uncertain & criticality=borderline & noise_keyword_present=0 & uses_coordinate=0
0.14265470004723665,criticality=borderline & error_category=under_specification & noise_keyword_present=0 & uses_coordinate=0
0.14265470004723665,criticality=borderline & error_category=under_specification & noise_keyword_hit=none & uses_coordinate=0
0.14265470004723665,criticality=borderline & is_uncertain=1 & noise_keyword_hit=none & uses_coordinate=0
0.14265470004723665,ai_judgment=uncertain & criticality=borderline & noise_keyword_hit=none & uses_coordinate=0
0.14218233349078885,criticality=borderline & strategy=constraint_boundary_solver
0.14189891355692016,criticality=borderline & noise_keyword_present=1
0.1418044402456306,has_formula=1 & is_correct=0 & level=L1
0.14152102031176192,criticality=borderline & strategy=dimensionless_ratio_design
0.1410486537553141,noise_keyword_hit=none & strategy=constraint_boundary_solver
0.1410486537553141,noise_keyword_hit=none & noise_keyword_present=0 & strategy=constraint_boundary_solver
0.1410486537553141,noise_keyword_present=0 & strategy=constraint_boundary_solver
0.14095418044402455,has_formula=1 & strategy=halton_space_filling
0.13982050070854984,noise_keyword_present=0 & strategy=dimensionless_ratio_design
0.13982050070854984,noise_keyword_hit=none & strategy=dimensionless_ratio_design
0.13982050070854984,noise_keyword_hit=none & noise_keyword_present=0 & strategy=dimensionless_ratio_design
0.13934813415210204,ai_judgment=cannot_pass & is_uncertain=0 & noise_keyword_present=1
0.13934813415210204,ai_judgment=cannot_pass & noise_keyword_present=1
0.13915918752952292,is_uncertain=0 & level=L1 & noise_keyword_present=1
0.13887576759565423,criticality=borderline & has_formula=0
0.1386868209730751,criticality=borderline & has_formula=1 & level=L1 & uses_coordinate=0
0.13859234766178555,noise_keyword_present=0 & strategy=halton_space_filling
0.13859234766178555,noise_keyword_hit=none & noise_keyword_present=0 & strategy=halton_space_filling
0.13859234766178555,noise_keyword_hit=none & strategy=halton_space_filling
0.13840340103920643,is_uncertain=0 & noise_label=material_color
0.1382144544166273,criticality=narrow & noise_keyword_hit=none
0.1382144544166273,criticality=narrow & noise_keyword_hit=none & noise_keyword_present=0
0.1382144544166273,criticality=narrow & noise_keyword_present=0
0.13811998110533774,noise_keyword_present=0 & strategy=real_world_archetype_matrix
0.13811998110533774,is_uncertain=0 & noise_label=ambient_noise
0.13811998110533774,noise_keyword_hit=none & noise_keyword_present=0 & strategy=real_world_archetype_matrix
0.13811998110533774,noise_keyword_hit=none & strategy=real_world_archetype_matrix
0.1377420878601795,ai_judgment=cannot_pass & criticality=borderline & is_correct=1 & uses_coordinate=0
0.1377420878601795,ai_judgment=cannot_pass & criticality=borderline & error_category=none & uses_coordinate=0
0.1374586679263108,has_formula=1 & is_uncertain=1 & level=L1
0.1374586679263108,ai_judgment=cannot_pass & criticality=borderline & noise_keyword_hit=none & uses_coordinate=0
0.1374586679263108,has_formula=1 & is_uncertain=0 & level=L1
0.1374586679263108,error_category=under_specification & has_formula=1 & is_uncertain=1 & level=L1
0.1374586679263108,has_formula=1 & is_correct=0 & is_uncertain=1 & level=L1
0.1374586679263108,error_category=under_specification & has_formula=1 & is_correct=0 & level=L1
0.1374586679263108,ai_judgment=cannot_pass & criticality=borderline & noise_keyword_present=0 & uses_coordinate=0
0.1374586679263108,ai_judgment=uncertain & has_formula=1 & is_correct=0 & level=L1
0.1374586679263108,ai_judgment=uncertain & error_category=under_specification & has_formula=1 & level=L1
0.1374586679263108,ai_judgment=uncertain & has_formula=1 & is_uncertain=1 & level=L1
0.1374586679263108,ai_judgment=uncertain & has_formula=1 & level=L1
0.1374586679263108,error_category=under_specification & has_formula=1 & level=L1
0.13717524799244213,has_formula=1 & is_correct=0 & level=L1 & uses_coordinate=0
0.13660840812470476,is_uncertain=0 & strategy=dimensionless_ratio_design
0.13623051487954652,is_uncertain=0 & strategy=constraint_boundary_solver
0.1358526216343883,is_uncertain=0 & strategy=baseline
0.13547472838923005,model=gpt-4o-mini & noise_keyword_hit=none
0.13547472838923005,error_category=none & is_uncertain=0 & level=L2
0.13547472838923005,model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.13547472838923005,model=gpt-4o-mini & noise_keyword_present=0
0.13547472838923005,is_correct=1 & level=L2
0.13547472838923005,error_category=none & level=L2
0.13547472838923005,error_category=none & is_correct=1 & level=L2
0.13547472838923005,error_category=none & is_correct=1 & is_uncertain=0 & level=L2
0.13547472838923005,is_correct=1 & is_uncertain=0 & level=L2
0.13490788852149269,criticality=borderline & has_formula=0 & uses_coordinate=0
0.13471894189891356,is_uncertain=0 & noise_label=lighting
0.13471894189891356,criticality=wide & has_formula=1 & uses_coordinate=0
0.1338686820973075,is_uncertain=0 & strategy=real_world_archetype_matrix
0.1338686820973075,criticality=wide & is_uncertain=0 & uses_coordinate=0
0.13358526216343883,ai_judgment=cannot_pass & error_category=none & is_uncertain=0 & level=L2
0.13358526216343883,ai_judgment=cannot_pass & error_category=none & level=L2
0.13358526216343883,ai_judgment=cannot_pass & is_correct=1 & is_uncertain=0 & level=L2
0.13358526216343883,ai_judgment=cannot_pass & error_category=none & is_correct=1 & level=L2
0.13358526216343883,ai_judgment=cannot_pass & is_correct=1 & level=L2
0.13330184222957014,criticality=borderline & error_category=none & has_formula=1 & noise_keyword_present=0
0.13330184222957014,criticality=borderline & error_category=none & has_formula=1 & noise_keyword_hit=none
0.13330184222957014,criticality=borderline & has_formula=1 & is_correct=1 & noise_keyword_hit=none
0.13330184222957014,criticality=borderline & has_formula=1 & is_correct=1 & noise_keyword_present=0
0.13320736891828058,criticality=borderline & has_formula=1 & level=L2
0.13320736891828058,criticality=borderline & is_correct=0 & level=L1
0.13311289560699102,has_formula=1 & is_correct=1 & level=L1
0.13311289560699102,has_formula=1 & is_correct=1 & is_uncertain=0 & level=L1
0.13311289560699102,error_category=none & has_formula=1 & level=L1
0.13311289560699102,error_category=none & has_formula=1 & is_uncertain=0 & level=L1
0.13311289560699102,error_category=none & has_formula=1 & is_correct=1 & level=L1
0.13282947567312234,error_category=under_specification & has_formula=1 & level=L1 & uses_coordinate=0
0.13282947567312234,ai_judgment=uncertain & has_formula=1 & level=L1 & uses_coordinate=0
0.13282947567312234,has_formula=1 & is_uncertain=1 & level=L1 & uses_coordinate=0
0.13254605573925365,ai_judgment=cannot_pass & criticality=borderline & error_category=none & noise_keyword_present=0
0.13254605573925365,ai_judgment=cannot_pass & criticality=borderline & error_category=none & noise_keyword_hit=none
0.13254605573925365,ai_judgment=cannot_pass & criticality=borderline & is_correct=1 & noise_keyword_present=0
0.13254605573925365,ai_judgment=cannot_pass & criticality=borderline & is_correct=1 & noise_keyword_hit=none
0.13226263580538497,is_correct=1 & level=L1 & noise_keyword_present=1
0.13226263580538497,has_formula=1 & is_correct=1 & is_uncertain=0 & level=L2
0.13226263580538497,error_category=none & has_formula=1 & is_uncertain=0 & level=L2
0.13226263580538497,error_category=none & is_correct=1 & level=L1 & noise_keyword_present=1
0.13226263580538497,has_formula=1 & is_correct=1 & level=L2
0.13226263580538497,error_category=none & has_formula=1 & is_correct=1 & level=L2
0.13226263580538497,is_correct=1 & is_uncertain=0 & level=L1 & noise_keyword_present=1
0.13226263580538497,error_category=none & is_uncertain=0 & level=L1 & noise_keyword_present=1
0.13226263580538497,error_category=none & has_formula=1 & level=L2
0.13226263580538497,error_category=none & level=L1 & noise_keyword_present=1
0.13207368918280585,is_uncertain=0 & level=L1 & noise_keyword_present=1 & uses_coordinate=0
0.1319792158715163,criticality=borderline & is_uncertain=0 & level=L2
0.13150684931506848,criticality=narrow & error_category=none & has_formula=1 & is_uncertain=0
0.13150684931506848,ai_judgment=cannot_pass & criticality=narrow & has_formula=1 & is_correct=1
0.13150684931506848,criticality=narrow & error_category=none & has_formula=1
0.13150684931506848,criticality=narrow & has_formula=1 & is_correct=1
0.13150684931506848,ai_judgment=cannot_pass & criticality=narrow & has_formula=1 & is_uncertain=0
0.13150684931506848,ai_judgment=cannot_pass & criticality=narrow & error_category=none & has_formula=1
0.13150684931506848,criticality=narrow & has_formula=1 & is_correct=1 & is_uncertain=0
0.13150684931506848,ai_judgment=cannot_pass & criticality=narrow & has_formula=1
0.13150684931506848,criticality=narrow & has_formula=1 & is_uncertain=0
0.13150684931506848,criticality=narrow & error_category=none & has_formula=1 & is_correct=1
0.13122342938119982,criticality=borderline & is_correct=0 & level=L1 & uses_coordinate=0
0.13094000944733114,ai_judgment=cannot_pass & criticality=borderline & level=L2
0.13094000944733114,ai_judgment=cannot_pass & strategy=constraint_boundary_solver
0.13094000944733114,ai_judgment=cannot_pass & is_uncertain=0 & strategy=constraint_boundary_solver
0.13094000944733114,ai_judgment=cannot_pass & criticality=borderline & is_uncertain=0 & level=L2
0.13084553613604158,is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.13084553613604158,model=gpt-4o & uses_coordinate=0
0.13075106282475202,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.13075106282475202,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0
0.13075106282475202,is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.1305621162021729,has_formula=1 & is_correct=1 & is_uncertain=0 & noise_keyword_present=1
0.1305621162021729,has_formula=1 & is_correct=1 & noise_keyword_present=1
0.1305621162021729,error_category=none & has_formula=1 & is_uncertain=0 & noise_keyword_present=1
0.1305621162021729,error_category=none & has_formula=1 & is_correct=1 & noise_keyword_present=1
0.1305621162021729,error_category=none & has_formula=1 & noise_keyword_present=1
0.13046764289088333,is_uncertain=0 & noise_label=emotional_pressure
0.13037316957959377,ai_judgment=cannot_pass & has_formula=1 & is_correct=1 & level=L2
0.13037316957959377,ai_judgment=cannot_pass & error_category=none & has_formula=1 & level=L2
0.1300897496457251,criticality=borderline & has_formula=1 & is_uncertain=0 & level=L2
0.1298063297118564,criticality=wide & noise_keyword_hit=none & uses_coordinate=0
0.1298063297118564,criticality=wide & noise_keyword_hit=none & noise_keyword_present=0 & uses_coordinate=0
0.1298063297118564,criticality=wide & noise_keyword_present=0 & uses_coordinate=0
0.1298063297118564,criticality=borderline & noise_keyword_present=1 & uses_coordinate=0
0.12905054322153992,ai_judgment=cannot_pass & criticality=borderline & has_formula=1 & level=L2
0.12895606991025035,criticality=wide & has_formula=1 & noise_keyword_present=0
0.12895606991025035,criticality=wide & has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0
0.12895606991025035,criticality=wide & has_formula=1 & noise_keyword_hit=none
0.1285781766650921,model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.1285781766650921,model=gpt-4o & noise_keyword_present=0
0.1285781766650921,model=gpt-4o & noise_keyword_hit=none
0.1281058101086443,is_uncertain=0 & noise_keyword_present=0 & noise_label=none
0.1281058101086443,is_uncertain=0 & noise_keyword_hit=none & noise_label=none
0.1281058101086443,is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0 & noise_label=none
0.1281058101086443,is_uncertain=0 & noise_label=none
0.12791686348606518,has_formula=1 & model=gpt-4o & noise_keyword_present=0
0.12791686348606518,has_formula=1 & model=gpt-4o & noise_keyword_hit=none & noise_keyword_present=0
0.12791686348606518,has_formula=1 & model=gpt-4o & noise_keyword_hit=none
0.12782239017477562,ai_judgment=cannot_pass & is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.12782239017477562,ai_judgment=cannot_pass & is_correct=0 & uses_coordinate=0
0.12772791686348606,criticality=borderline & has_formula=1 & level=L2 & uses_coordinate=0
0.1276334435521965,is_correct=1 & is_uncertain=0 & level=L2 & uses_coordinate=0
0.1276334435521965,error_category=none & is_uncertain=0 & level=L2 & uses_coordinate=0
0.1276334435521965,error_category=none & level=L2 & uses_coordinate=0
0.1276334435521965,error_category=none & is_correct=1 & level=L2 & uses_coordinate=0
0.1276334435521965,is_correct=1 & level=L2 & uses_coordinate=0
0.1276334435521965,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=ambient_noise
0.1276334435521965,noise_keyword_hit=none & noise_label=ambient_noise
0.1276334435521965,noise_keyword_present=0 & noise_label=ambient_noise
0.12753897024090693,ai_judgment=cannot_pass & is_uncertain=0 & level=L1
0.12753897024090693,ai_judgment=cannot_pass & level=L1
0.1273500236183278,is_uncertain=0 & model=gpt-4o
0.12725555030703825,is_uncertain=0 & strategy=halton_space_filling
0.12678318375059044,has_formula=1 & model=gpt-4o & uses_coordinate=0
0.1266887104393009,criticality=borderline & is_uncertain=0 & level=L2 & uses_coordinate=0
0.1264997638167218,has_formula=1 & is_uncertain=0 & model=gpt-4o
0.1262163438828531,has_formula=1 & is_uncertain=0 & level=L1 & uses_coordinate=0
0.12612187057156354,is_correct=1 & is_uncertain=0 & uses_coordinate=1
0.12612187057156354,error_category=none & is_uncertain=0 & uses_coordinate=1
0.12612187057156354,error_category=none & is_correct=1 & is_uncertain=0 & uses_coordinate=1
0.12612187057156354,is_correct=1 & uses_coordinate=1
0.12612187057156354,error_category=none & uses_coordinate=1
0.12612187057156354,error_category=none & is_correct=1 & uses_coordinate=1
0.12612187057156354,criticality=wide & has_formula=1 & is_correct=0
0.12593292394898442,criticality=wide & is_uncertain=0 & noise_keyword_present=0
0.12593292394898442,criticality=wide & is_uncertain=0 & noise_keyword_hit=none
0.12593292394898442,criticality=wide & is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0
0.1257439773264053,ai_judgment=cannot_pass & error_category=none & level=L2 & uses_coordinate=0
0.1257439773264053,ai_judgment=cannot_pass & is_correct=1 & level=L2 & uses_coordinate=0
0.12564950401511574,model=gemini-3-flash-preview
0.12564950401511574,ai_judgment=cannot_pass & criticality=borderline & level=L2 & uses_coordinate=0
0.12517713745866793,error_category=none & level=L1 & noise_keyword_present=1 & uses_coordinate=0
0.12517713745866793,is_correct=1 & level=L1 & noise_keyword_present=1 & uses_coordinate=0
0.12479924421350969,has_formula=1 & is_correct=1 & uses_coordinate=1
0.12479924421350969,has_formula=1 & is_correct=1 & is_uncertain=0 & uses_coordinate=1
0.12479924421350969,error_category=none & has_formula=1 & is_correct=1 & uses_coordinate=1
0.12479924421350969,error_category=none & has_formula=1 & is_uncertain=0 & uses_coordinate=1
0.12479924421350969,error_category=none & has_formula=1 & uses_coordinate=1
0.12461029759093056,model=gpt-5.5
0.12442135096835144,has_formula=1 & is_correct=1 & level=L2 & uses_coordinate=0
0.12442135096835144,error_category=none & has_formula=1 & level=L2 & uses_coordinate=0
0.12394898441190363,criticality=wide & is_correct=0 & uses_coordinate=0
0.12394898441190363,has_formula=1 & is_uncertain=0 & noise_keyword_present=1 & uses_coordinate=0
0.12376003778932451,noise_keyword_hit=none & noise_label=lighting
0.12376003778932451,noise_keyword_present=0 & noise_label=lighting
0.12376003778932451,noise_keyword_hit=none & noise_keyword_present=0 & noise_label=lighting
0.12376003778932451,has_formula=1 & is_uncertain=0 & noise_label=material_color
0.12290977798771847,has_formula=1 & model=gpt-4o-mini
0.1218705715635333,error_category=none & has_formula=1 & level=L1 & uses_coordinate=0
0.1218705715635333,has_formula=1 & is_correct=1 & level=L1 & uses_coordinate=0
0.12177609825224374,has_formula=1 & is_uncertain=0 & strategy=baseline
0.12168162494095418,ai_judgment=cannot_pass & strategy=real_world_archetype_matrix
0.12168162494095418,ai_judgment=cannot_pass & is_uncertain=0 & strategy=real_world_archetype_matrix
0.12149267831837506,error_category=none & level=L3
0.12149267831837506,error_category=none & is_correct=1 & is_uncertain=0 & level=L3
0.12149267831837506,is_correct=1 & is_uncertain=0 & level=L3
0.12149267831837506,error_category=none & is_correct=1 & level=L3
0.12149267831837506,is_correct=1 & level=L3
0.12149267831837506,error_category=none & is_uncertain=0 & level=L3
0.12111478507321681,ai_judgment=cannot_pass & is_uncertain=0 & level=L1 & uses_coordinate=0
0.12111478507321681,criticality=borderline & error_category=none & has_formula=1 & uses_coordinate=0
0.12111478507321681,ai_judgment=cannot_pass & level=L1 & uses_coordinate=0
0.12111478507321681,criticality=borderline & has_formula=1 & is_correct=1 & uses_coordinate=0
0.12102031176192725,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_hit=none
0.12102031176192725,model=claude-sonnet-4-6-thinking
0.12102031176192725,ai_judgment=cannot_pass & model=gpt-4o-mini & noise_keyword_hit=none & noise_keyword_present=0
0.12102031176192725,ai_judgment=cannot_pass & model=gpt-4o-mini & noise_keyword_present=0
0.12102031176192725,has_formula=1 & is_correct=0 & is_uncertain=0 & uses_coordinate=0
0.12102031176192725,ai_judgment=cannot_pass & is_uncertain=0 & model=gpt-4o-mini & noise_keyword_present=0
0.12102031176192725,ai_judgment=cannot_pass & model=gpt-4o-mini & noise_keyword_hit=none
0.12073689182805858,ai_judgment=uncertain & criticality=borderline & is_correct=0 & level=L1
0.12073689182805858,has_formula=1 & is_correct=0 & level=L2
0.12073689182805858,criticality=borderline & error_category=under_specification & is_uncertain=1 & level=L1
0.12073689182805858,ai_judgment=uncertain & criticality=borderline & is_uncertain=1 & level=L1
0.12073689182805858,criticality=borderline & error_category=under_specification & level=L1
0.12073689182805858,model=claude-opus-4-6
0.12073689182805858,criticality=borderline & error_category=under_specification & is_correct=0 & level=L1
0.12073689182805858,ai_judgment=uncertain & criticality=borderline & level=L1
0.12073689182805858,criticality=borderline & is_uncertain=1 & level=L1
0.12073689182805858,criticality=borderline & is_correct=0 & is_uncertain=1 & level=L1
0.12073689182805858,ai_judgment=uncertain & criticality=borderline & error_category=under_specification & level=L1
0.12073689182805858,has_formula=1 & model=claude-opus-4-6
0.12054794520547946,has_formula=1 & is_uncertain=0 & model=gpt-4o-mini
0.12007557864903165,error_category=none & strategy=constraint_boundary_solver
0.12007557864903165,is_correct=1 & is_uncertain=0 & strategy=constraint_boundary_solver
0.12007557864903165,error_category=none & is_uncertain=0 & strategy=constraint_boundary_solver
0.12007557864903165,is_correct=1 & strategy=constraint_boundary_solver
0.12007557864903165,error_category=none & is_correct=1 & is_uncertain=0 & strategy=constraint_boundary_solver
0.12007557864903165,error_category=none & is_correct=1 & strategy=constraint_boundary_solver
0.12007557864903165,has_formula=1 & is_uncertain=0 & strategy=constraint_boundary_solver
0.11998110533774209,has_formula=1 & is_uncertain=0 & noise_label=lighting
0.11960321209258384,has_formula=1 & is_correct=1 & is_uncertain=0 & level=L3
0.11960321209258384,has_formula=1 & is_correct=1 & level=L3
0.11960321209258384,error_category=none & has_formula=1 & level=L3
0.11960321209258384,error_category=none & has_formula=1 & is_correct=1 & level=L3
0.11960321209258384,error_category=none & has_formula=1 & is_uncertain=0 & level=L3
0.11950873878129428,has_formula=1 & is_uncertain=0 & noise_label=ambient_noise
0.11941426547000472,is_correct=0 & model=gpt-4o
0.11903637222484648,model=gpt-4o-mini & uses_coordinate=0
0.11875295229097779,ai_judgment=uncertain & criticality=borderline & level=L1 & uses_coordinate=0
0.11875295229097779,criticality=borderline & is_uncertain=1 & level=L1 & uses_coordinate=0
0.11875295229097779,criticality=borderline & error_category=under_specification & level=L1 & uses_coordinate=0
0.11875295229097779,has_formula=1 & is_uncertain=0 & strategy=real_world_archetype_matrix
0.11809163911195088,ai_judgment=cannot_pass & has_formula=1 & is_correct=0 & uses_coordinate=0
0.11799716580066132,is_correct=0 & strategy=halton_space_filling
0.11790269248937175,has_formula=1 & is_uncertain=0 & strategy=dimensionless_ratio_design
0.1178082191780822,ai_judgment=cannot_pass & is_uncertain=0 & noise_keyword_present=1 & uses_coordinate=0
0.1178082191780822,ai_judgment=cannot_pass & noise_keyword_present=1 & uses_coordinate=0
0.11752479924421351,ai_judgment=cannot_pass & is_correct=1 & is_uncertain=0 & strategy=constraint_boundary_solver
